sal_code,pop,pm,pe,pr,pf,ph,pb,pd,pi,pw,pfo,pmig,pu,geom,latitude,longitude
1992219,595,25.37815126,70.75630252,1.008403361,17.81512605,2.521008403,97.64705882,1.008403361,87.22689076,69.41176471,0.336134454,0.168067227,15.96638655,0106000020E6100000010000000103000000010000002C00000051751F5F46A8324000C364D0270741C0BF0D260F55A83240D0BF7626300741C040DEB25760A8324008BE7047350741C07047E6756AA83240BA9ECAF7390741C0203C913C64A83240F8A0252A3C0741C0A0EBA69457A83240B0509E1E400741C02075E5D44AA8324050BF6B60430741C05FB5568148A8324080A04FE9420741C020678A1542A8324038B21E96440741C0F0122C803CA83240D1CD9C60450741C020E951CD39A8324016A5D1CB450741C0B179054436A832407053668A460741C060AA36D22EA83240DFD59107480741C011FD251921A83240E0F65563500741C0C0CF4F1D1DA8324017131EA44F0741C0900F25C70EA832401F12E0E24B0741C0F0E47F3E06A83240408B1D344B0741C030D9E32502A83240F036A421480741C030DBCC6AFFA73240B95B6860440741C090AC5558FCA7324068867AAB420741C050D57E5EFDA732407FC3EE153F0741C090ADD5C8F5A7324030AB06AD3C0741C0C05EAA71EDA7324066F79D1F390741C010426C62E1A7324041E6BCBF340741C0F1D96F04E1A73240A086A59D340741C00F11A4B0DDA7324038F7A668330741C07025A23CCCA73240A08DF8E8290741C06101618EBBA7324057E5D893230741C0D07E4339B5A73240594EA2EE1B0741C0D07E4339B5A732407F61714C170741C0816F37EEB8A7324039A0E221140741C0DF6B6B92BFA7324081426B48130741C010115B47C3A73240F86ADD1F120741C070F242B1CAA73240CE5177930F0741C071DBB040D0A73240C86AE6680C0741C040AD541DE0A7324090C227F6000741C09F2E1455E4A732406743F04BFF0641C04F1D1FC5EAA732406F8E5BDBFA0641C0A040C21EFDA7324008B1727CF50641C0F0F3092709A83240D8FEACC4FF0641C0A0227FF10BA832403828AFC8010741C0E03C55C521A83240F8EA598C110741C000C9C8C13BA83240179921CA210741C051751F5F46A8324000C364D0270741C0,-34.05584007,18.65639077
1992245,598,25.91973244,87.62541806,0.334448161,12.04013378,3.010033445,100,2.675585284,97.4916388,71.07023411,0,0,23.41137124,0106000020E6100000010000000103000000010000004E000000A08D0611A5A83240C983890C990141C0E078E12285A83240F78DCD26B10141C0B093C99C73A83240A161B0FCA80141C0D04354585EA83240AF32EE54A00141C030B8C55A4EA83240B1E7172AA10141C000640A7847A8324051ACBE13A30141C02049F9EB43A83240107B98EBA40141C08065868340A8324057FC451AA60141C080695DEC3BA83240B92F7875A70141C00063B23C38A8324079D1E617A90141C0D03FB2E132A8324000E2E02BAA0141C0DF91E8A730A8324089A5017CAA0141C08FE3CF432FA832403FEB710AAB0141C0D0E5628D2CA83240E8DA5B80AC0141C0107BAE8428A8324077452CFFAD0141C040E7DE9825A832400881699FAE0141C05049DCBE22A832400185B9F1AF0141C00062E11723A83240198417E2B00141C02F4380391EA8324010D3184FB20141C04F399FE11DA832400FBAEEBAB20141C020A0F5491EA8324047742E09B30141C0B032FC7C1BA83240A871659FB30141C030C3B73E19A83240419811FAB30141C0605FA5A117A8324078FF390EB40141C06FAE3A4F15A8324031204D18B40141C0D173402912A8324026E46A27B40141C0A06B9F350FA832405005D35EB40141C0704809520DA8324097E4BF54B40141C0F0B3F1370CA83240899EFF77B40141C0E07BF5210AA8324038833091B40141C02147944C07A832401062C859B40141C0C11ACAD705A83240FFE41482B40141C020BBFCD503A83240F1406022B40141C0BFA8878902A83240F1406022B40141C0E0A3E66E01A83240F0BD141EB40141C0BF44CAC300A8324027517F1BB40141C010514E2601A83240408ED478B20141C040D6DB2CFFA7324070D0A02CB20141C0B034D227F9A73240A8F54944B10141C04018072AF2A73240677444A7AF0141C02156A4DBF5A7324078D575CEAD0141C0E08C5E70FAA73240A01018B6A90141C0708A2E4CFFA73240C9D86D36A70141C051884E7603A832405839C2CFA30141C000BD28350CA8324027DD55899E0141C0C089FBDE12A8324011FCD2E2990141C06047840213A8324062BAFBA2980141C04FC245FB13A83240319FC6FF950141C080FA3FC915A832409EC5689C940141C0D08AEBC910A832405A7B7C2E920141C000422C8E0FA8324077F664AA920141C0E0C466AD0CA83240E02FF488910141C0812C4E4009A832404F0A968A900141C0C0D1BDE405A83240B0375E38920141C0004979D603A83240A99E59C6910141C06052FB4202A8324018193E31910141C010059FD200A832404F0A968A900141C010116603FEA73240E90D0707900141C0C02C0193FCA73240B8D41B2A900141C0F111F609FAA7324019F750AF8F0141C070DE7F6BF4A7324020D5632D8E0141C01FA62495F0A732405966FEEF8D0141C00FD08316EDA732402985C2F88D0141C070850F1DE9A732402AF4CB378D0141C0C0E6A4BDE2A73240C29041268D0141C0807A8B45DBA732402E7A2FD08B0141C0B0804887D3A732405703BCE18B0141C0C0CADFCCCEA73240906EB0A28C0141C0402D896ACCA732400F496A8A880141C010D84E3BCCA73240AF88FAED830141C040F96B54D5A7324092F377E27E0141C0701DAF29D8A73240B8E473127D0141C050681F93DBA73240E07E0FDD7A0141C0301D86A5EDA732404110E2BB6E0141C08034DFDF25A83240E15C29827A0141C020A0CCCA6CA832400170A5978B0141C0E0FE522F8DA8324017286AA8920141C0A08D0611A5A83240C983890C990141C0,-34.01229618,18.65700096
1992247,598,19.39799331,60.86956522,7.525083612,14.3812709,4.347826087,99.66555184,2.341137124,87.62541806,35.28428094,3.010033445,1.337792642,5.183946488,0106000020E610000001000000010300000001000000190000009FE4A490E1A7324036B5D2B5800541C021CF178ADAA73240E19B58D3810541C08FFED9F4BFA732402A6EE3AF860541C080ADBE06B9A7324041497EE0840541C0D0DFCFF39EA73240409FFA60890541C0B0CBAFA79CA73240CDAC69FA860541C0A03D978382A732401039657D690541C000E5D2AC77A73240174F15305A0541C090A8C55770A7324039F3A0A34C0541C07052C29A6AA73240C7703B7B410541C020C1362466A73240B0C4055E350541C000D2853F60A7324087A3B10A1C0541C0904B5C6E80A73240C219C8551A0541C020DA23558DA73240A154AF791A0541C0E1651EF192A732409DA47BC11A0541C0301DE73B9AA732403F107B8F1D0541C01040AF54A4A73240D2962B30220541C0F1427C9FABA732407F425C1D260541C0C04ED979B3A732403E130D57290541C021D03F1FB7A73240A05442DD2B0541C0B074335AC9A732402FE99AEF3E0541C090BD5553E9A7324017128797600541C0808348C3FFA73240B828C802780541C0104FAF0102A832405894C7D07A0541C09FE4A490E1A7324036B5D2B5800541C0,-34.04160505,18.6549105
1992254,599,20.53422371,84.30717863,1.168614357,12.52086811,2.671118531,98.66444073,1.001669449,87.31218698,64.27378965,0.500834725,0,31.88647746,0106000020E61000000100000001030000000100000040000000D0C0F26ECCA73240E6743462B40241C06068D675CFA732403B34C0F3B50241C031C6A251D0A73240A7BCA665B60241C07FB8BF82CDA732400A21B355B70241C000815F4EC9A73240605C20BDB80241C0B03A9DFEC8A73240D011C4CFB80241C0C1CBE777C2A732407F05A505BB0241C0F01CFE65BAA73240487951A7BB0241C000F2D79EB8A73240A09B4333BE0241C0E0669F3EB7A7324011D9537ABF0241C0C00F160EB7A7324007F32B24C00241C00FBA6D81B2A7324021EAA676C10241C010C2A166B1A7324021EAA676C10241C0108B50FAAFA7324010BDBFE6C10241C00FF349C1AFA73240F6320E44C20241C01F845744ADA73240BFE68FDBC20241C0B03E6918A6A73240E9314A90C40241C02105BD4EA2A732408FFC7F37C50241C080076059A2A732401F632C9BC50241C080846CC3A2A732404795C3E2C80241C04036C6B1A2A7324007B14444CA0241C08101792DA3A73240490CFC4DCD0241C081B0E0E6A3A732408F8F9FEBCD0241C07F799CA4A4A732405819839DCE0241C0D18283A9A5A732404178F41FCF0241C0F08091F5A6A7324070AC4D54D00241C0EF8091F5A6A73240D9EF9C35D10241C0E078A978A6A732401F006AC3D10241C090DEA09FA4A73240B8C40AAAD20241C0D121C1B2A4A732406101F3F3D30241C04062F0B4A5A73240B25E15A0D40241C060294F23A4A732403996354CD50241C03F7CF24DA6A73240A740DD08D70241C08FAD056FA8A73240D80F311ED80241C04024DA3AAAA73240C069949DDA0241C0C0DCB9CDA7A73240B88DA2A1DB0241C081881963A5A73240D7BB8C49DC0241C040A10A6BA2A73240219DA1E8DC0241C0F058FB61A2A73240F814EDDBDD0241C0B0429EF2A2A73240E7D4AAFDE00241C0401A18CAA0A732406FE9E615E10241C01069B22B9FA73240A032731EE10241C0A1D02F4798A732406129E842E10241C0703B5E3C94A7324090E1587AE10241C0F07924E990A7324046D046DED40241C0502D6F3C8FA73240C8A711D7CA0241C0602F0D3D8EA732405F6A0C4CC40241C0B0252D348EA73240D8CBF011C40241C0318533718BA7324020AE9D07BB0241C0405B63518AA732402A168259B70241C0F0EBD5418AA73240F8C33387B50241C0301C87B589A7324097699508B00241C001371E5595A73240D8AAE5E0AF0241C0A0D02F4798A73240FE2FA645AF0241C020414BADB0A73240701AE972AE0241C0C0BE1953B5A73240E7CE8D28AE0241C040EF18EEC1A73240015EAB3FAD0241C0201C88B3C2A73240B832EAE5AD0241C0F04B99B5C3A73240970E3DBFAE0241C090C5B4B8C4A7324010468AC6AF0241C070A7CE8CC6A7324089C3C529B10241C0707A1937C8A7324077F0B528B20241C05029DBA6C9A7324078A01B1BB30241C0D0C0F26ECCA73240E6743462B40241C0,-34.02151494,18.65483784
1992256,599,22.20367279,78.29716194,2.170283806,18.69782972,5.008347245,99.49916528,2.337228715,87.31218698,46.24373957,2.003338898,1.669449082,1.502504174,0106000020E61000000100000001030000000100000017000000B0775A1935B13240D15E4525390641C08068FE892BB13240095D8BD4430641C00F644D7144B13240BF883E31480641C0B06CD28626B13240A0EBD93E670641C0601C870118B132407048D7D0760641C0F08B221DFEB0324087A926E1720641C0A02675D4E1B03240701C0AF56D0641C0812D1F1EC9B03240713032666A0641C0D07887FAAEB032408102AD5B650641C02F861009BFB032401710C1CE530641C0D1CB1AFCCAB03240976CBFEC460641C0E0EFCAB4D1B0324017D3606E450641C0AF3F458CD9B0324090549F71420641C0B074DDECF3B03240894F97DE210641C0809B7FDAF9B03240B0530FD8220641C090E33EE108B13240D7117B8C250641C08039EFE30EB13240A617F6F3270641C00020081913B13240E153E7812A0641C0E1953FB416B13240C000BAA92D0641C0A02BFEE717B1324007E402F8300641C09F2BFEE717B1324070B30739330641C0209BDEB117B13240E838263A340641C0B0775A1935B13240D15E4525390641C0,-34.04932798,18.69135853
1992261,600,22.66666667,69.33333333,1.666666667,11.66666667,5.5,98.5,1.166666667,85.66666667,18.5,0.166666667,0,27.5,0106000020E610000001000000010300000001000000340000006FAB4C1733A932404F2D06C8BD0341C0C0C491743EA932405FD5AC08BE0341C0806D001A4BA9324071D4B3AEBE0341C0D0D0430A71A93240E836DC38C30341C0EF017A5B95A93240DA4D00C3C70341C090614C3C98A932401258B50EC80341C0018BEAF19EA9324062CF2BBFC80341C0C0D54507ADA9324018199431CA0341C0E0174184B4A9324017199431CA0341C05079F6C7C1A9324018199431CA0341C0F1D2E3C4C5A93240F16A2D1DCA0341C0F10583FED1A9324050BF92DEC90341C04062F449DFA9324060CD0316C80341C000651B4BE7A9324028A8790BC70341C0209A8AE5FAA932403135247CDC0341C010E0F15008AA3240A96E51A0EE0341C02F11604C0BAA3240900283B8F30341C04095FE8B0BAA3240FF019C92F70341C0EF132C2704AA32404F09C9410A0441C0711C3998EEA93240793FB470080441C0E0350733E6A93240D989B7A0070441C07071CC0DE1A93240D989B7A0070441C020284103DAA93240FF59B2A4080441C020F44CD9B0A93240B7F743DB0D0441C0314BB7D6ABA9324049451F63160441C0F0571EA4A7A93240D88143A0210441C000057B79A5A93240D0F82BE8260441C0607F6879ADA93240D9EBCA18330441C0A0843F8EA9A932409A5F2194330441C0F0DB393CA0A932401037DC17350441C0E05F71709DA93240E19AC27D360441C04FD6880A9CA932403FA783FC390441C070AEE8E395A93240E00E33783B0441C0B1A649684CA93240EF202EAD440441C0AF81503247A932403E681949450441C0A0ED3BDA46A93240E81722C3440441C011FC4D3A27A932407A94B7A7140441C0CF07286D27A9324090B92ACA110441C0D11B8A896DA932402A6C4CD6080441C01FD8D3E37EA932400648B795060441C02085CE8C7AA9324077A2E1E3FF0341C0A0ECB76777A9324007193B53FB0341C051C27AED63A932407FFDA25AFD0341C0508D1ECC61A9324080C5B126FD0341C0605701685BA93240999C592CF40341C0704EBBF858A93240A15B2289F10341C000DC092951A9324038D44FC8E60341C0D0B124FC2FA93240019FED9EEA0341C080A402AD14A93240A139E174BE0341C0D0B516DD2FA93240977BABB5BD0341C050E6DCF032A93240F8472DC7BD0341C06FAB4C1733A932404F2D06C8BD0341C0,-34.03102848,18.66228382
1992281,603,26.86567164,82.4212272,0.165837479,12.7694859,1.326699834,100,0.995024876,99.66832504,75.29021559,0,0,33.99668325,0106000020E6100000010000000103000000010000007C0000006F97157B49AC3240AE4974E59F0241C02068061749AC32408A440BDDA00241C061D5EF2249AC324006ADB5FAA10241C02086A34649AC3240C042F2D0A20241C060F38C5249AC324058342A24A40241C0B13641A645AC32401874AC5FA40241C0F007CDFF42AC3240B82AA165A40241C0C17F2BFA3FAC324017037B77A40241C0605E7D0C3BAC3240F7936D7DA40241C0612243AD3AAC3240FAB10AADA40241C010F193003BAC324012EB290CA60241C0E0310D4E3AAC3240105C5BF4A50241C06076CE7739AC324090C1DF2FA60241C0B083943037AC32402F212389A60241C070F9040736AC3240105F81D6A60241C030333B7E34AC3240CFBCA041A70241C040DA5A0133AC32402FB31783A70241C04045402531AC32402809D21DA80241C090E2CB072EAC3240C8FB0083A80241C0D048723D2DAC32400947306BA80241C0E02489492BAC3240E9B98541A80241C0E172C84F28AC324088FF485FA80241C0E0A2BDB524AC32409179B268A80241C0E0C3A5D724AC324088E7F0CCA80241C06043019925AC3240E847E6CBAA0241C08098443727AC32402F502103AB0241C0E0FD9FA727AC324022DEF92CAC0241C0707567CA27AC3240C197BCA6AC0241C0707567CA27AC3240716F1B2CAD0241C060D037B327AC32401929DEA5AD0241C0E01ED91027AC324001CC6C25AE0241C0B06E1F4026AC324049F73382AE0241C0D0CB90C025AC32400898216AAF0241C0C0ADF4B425AC324078407546B00241C0C0134F5726AC3240F0C78FB9B10241C0806C7EA826AC3240E079EC3EB20241C02F683C7927AC3240E6127432B30241C0C0A02E2728AC324037C8F47CB40241C0308FC1A628AC32403952AE6AB50241C00F53898F28AC32407771CDA3B60241C0807E98C426AC324021671BC4B60241C0B025649425AC32408996D195B60241C0307A3C4123AC32400963A8A9B60241C080C8D3E020AC3240475581BDB60241C0B07C06A91BAC3240C76D335CB70241C0E0BF1BDA19AC3240F01163F2B60241C0C0EFC86718AC324088671280B50241C05FE2983717AC3240FA646D02B50241C040AE8F2615AC3240D0F8D02EB40241C040B12B6014AC3240D0F8D02EB40241C0F042E1CA11AC32405F33096FB30241C070CCB0000FAC3240CEFE08A2B20241C0A0A873590DAC32400F8D2B17B20241C0206102A50BAC3240A9926CCEB10241C02103847909AC3240918EF9B3B10241C0200620B308AC3240F8BDAF85B10241C0F167289007AC32402A2DE892B10241C0D09439E406AC3240F98B5436B10241C0A0FC793404AC324010C85A13B00241C09F9B5FCF02AC324067289553AF0241C030B8A4B901AC3240CEF39486AE0241C050FBB9EAFFAB324001690507AD0241C00055DC92FEAB32401A56941FAC0241C0FF8F0B8FFCAB32409A25076DAB0241C0A16D1A27FAAB3240B0767134AA0241C0802AFDAAFAAB3240104BD6E3A90241C0603090F8F9AB32401FD36001A90241C07040A533F8AB324021009AFCA70241C0A0729FA5F6AB3240A8AEF8F0A60241C060C5DAA0F5AB32406DC8C700A60241C050F8DD02F6AB3240B8AF6B5DA50241C000525E1CF6AB32403F3DE832A50241C0A00312C1F6AB3240A877F8CBA40241C0E0784906FAAB32403A483CF7A30241C0E040BC46FCAB324098F1D974A30241C0F1082F87FEAB3240B92CBCE4A20241C08F5D254301AC3240D9FB5B62A20241C090B60A9F03AC324002C8B0EDA10241C0E0AAE40305AC32402EEF569BA10241C080A6F56305AC3240D03CD11FA10241C0E0AAE40305AC324000C7D1C19F0241C0F13B571F05AC3240F0DD58769F0241C00029FA8807AC324070959F689F0241C09158C01B0AAC3240EA8207549F0241C0CFCDF7600DAC32402A27E45A9F0241C011D7ECB310AC324028F1C2619F0241C0EF321A6B12AC324079B7849F9F0241C0D1036BEB13AC3240FFC6D1C19F0241C0F0A01AB516AC3240C84725E49F0241C07048502719AC32405610B2A89F0241C0D09C2B4017AC3240A7034F709D0241C0700E505415AC32403E63021E9B0241C080BE9ACE11AC32407F6373C1980241C0AFE0C6B90FAC324000B29079970241C030315E860EAC3240214C5FA2960241C040EE869A0CAC324078D42D08930241C030639F810AAC3240C8C896CE8F0241C0F0B19E7B0BAC32408A8478828F0241C041450D340CAC324017E38C8C8E0241C000BF7C150DAC3240601297118E0241C0F0B19E7B0BAC3240D863CD818B0241C09075B65C0AAC324068902FF2890241C08F75B65C0AAC3240877F0AA0880241C0E13621C115AC3240789F6C28870241C0BFF7157D1BAC3240D11157338A0241C060544D481FAC3240EA65F4068C0241C0908F4EEB23AC3240871A7D468E0241C0B0E72C9F24AC3240088E2FC08F0241C0E0D2D14E26AC3240F009EFF1900241C0C0CE919227AC3240867FC1C9910241C000513E1E29AC3240683EEB03910241C00138A3112CAC3240B29A0974900241C03F77E5942FAC3240A9ADD081910241C0505E4A8832AC3240D72D5DAF930241C0C062A39F35AC3240E0D72B99940241C030B759CE3BAC324052C79D44970241C03F5B54B940AC3240F8366298990241C0EFBC15E241AC3240E9D3B17D9A0241C0CFA084BA44AC3240380EF6989B0241C0509215A046AC32402A0CD63A9C0241C0A02BCA1948AC324071D0A22D9D0241C06166B38548AC32406AE3693B9E0241C0502EC49948AC3240C8173C5E9E0241C06F97157B49AC3240AE4974E59F0241C0,-34.02052061,18.67234499
1992299,606,23.59735974,86.63366337,0.330033003,12.87128713,3.465346535,100,0.495049505,95.70957096,67.32673267,0.825082508,0,14.19141914,0106000020E6100000010000000103000000010000001F000000513808D52EB0324062ACD367580541C0AFDF5D5228B03240F0E481F85B0541C0A0AE325022B03240993D0B005D0541C0F137A9C81EB0324010E298325E0541C050EF8D8E1CB03240A74DE3445F0541C0D03CD8201BB03240FA003CE65F0541C0FFD0272717B032402942C643620541C0416D65AD14B03240F15B7646630541C0E09583D113B0324068C76553630541C0F0AB793510B032408117BAFB640541C0AF5E157A0DB03240283A15E0630541C0002B6E53F1AF32402728E74C590541C04046BC93D4AF324042AC19A74E0541C0BFBC7374D1AF3240CFD30E7F4D0541C03063BD6AC8AF32400B9422CC490541C080E67680BEAF3240C9594CBD450541C00FAB9B0CC0AF32407829E7B1440541C001EBE2C4C4AF3240B0881FFE420541C04FD8E3CAC8AF3240493B4254410541C0D0618A5BCDAF3240582333BE3F0541C0213FB2F8CEAF3240AF0D4D203F0541C05015A152D1AF32406974A5D03F0541C06F746B92D2AF3240C99508543F0541C07FDEBD18D4AF32405E5A4BC93E0541C0FF4C041ED6AF324041082E0D3E0541C0A02AE2C5D9AF32409795CD7F3C0541C06F353B64E0AF3240FF09925D3A0541C030EAD5D2ECAF3240E0BD99E7340541C0908407BE03B032409FE2B84C400541C0305EB68E0BB032409869A634480541C0513808D52EB0324062ACD367580541C0,-34.04141587,18.68736963
1992301,606,23.76237624,80.52805281,0,9.900990099,3.135313531,99.669967,0.825082508,94.88448845,72.27722772,0,0,22.27722772,0106000020E61000000100000001030000000100000062000000A0082E387EAB324039E2F3CA420241C07F9DE32F6FAB32409F2FADAE4C0241C0301AE4686DAB3240E71886DE4E0241C0902AA8876CAB3240A9F40637500241C031C8E24D6AAB324069C16842520241C031E516A966AB324041DCB7E8510241C0E034604466AB3240488407DF510241C0300AE48164AB3240D73F4B94530241C010389BA063AB32406F24AA2C540241C00FAD58AD60AB32406FCF4B3C550241C0AFDD596F5FAB324081960A64550241C07064D3FB5AAB324028E40D6D560241C04FFF71B359AB324068854E3A570241C0009F053959AB324010716C03580241C010E0276758AB32404852568F580241C0203A3BC854AB3240F9363661590241C0F09C35D851AB3240D6033EB65A0241C02F03262E4FAB324089C416AB5B0241C0D07A88B84CAB32408FBD2A1F5B0241C0B063117448AB3240B01D63EC590241C010287EAD47AB3240A88CF0D0590241C0BF94FBA343AB32409F24318F5C0241C0B0B9210F42AB3240715D50C35D0241C0E0E03D1440AB3240C9590CA25E0241C0CF74EF1B3EAB32407F41BAE75F0241C00093711F48AB324037821C73620241C0A0BD407149AB324027B05BF2620241C061B56FB14CAB32400139EFFF630241C01F3E123150AB324039000809650241C0EFF403CB4FAB324019713C5D650241C0603283424EAB3240381ABA7E660241C0D0EA13D64CAB324012915FA7670241C060481D7D49AB3240C0BFF981690241C070BC339B46AB324001851C1C6B0241C09F96F95D44AB3240E00FAB776C0241C0906FBBB940AB3240B17561186E0241C0D06E59373EAB3240B1CE1B61700241C0F01715733BAB32401E722F00720241C0AFF4D11E39AB3240A1FCE488720241C0C0145D7237AB32408FF4DDFE730241C0BF0FBE9F36AB3240C05AB8B6740241C090D2839435AB32402655F47D740241C000DAB6FF33AB3240507AF627740241C0F09418222CAB324011B9493A7A0241C04FC96A0E1EAB3240C0D35CE8760241C060691ACDF7AA324089E710246E0241C0207DE836ECAA324066BFDB6D6B0241C00FF7289BF3AA3240FFBFEDA6670241C0405DEA48F7AA3240E88CE1AA650241C080F4AA9BF9AA3240A096B968640241C0515DFC51FAAA3240784A8AFF630241C010A0474801AB32407925B723650241C00F9D5AC702AB324000A4DB4A630241C07053045E04AB32405812E054610241C0319F611B05AB3240E0E4EDB75F0241C07024AAE005AB3240EF03A7095E0241C0B01C702306AB324088CB34715D0241C0C00FA24A07AB32403178E5CE5A0241C0F069D3BA08AB324099C2EDDD5A0241C0E0605FC70CAB324028853B085B0241C0D0283EC712AB3240816C93FC5B0241C0C1D07D2217AB3240816C93FC5B0241C0E09FDAA619AB3240B6E28A3A5C0241C0E0471FE11EAB32403F2E3DCF5C0241C08062D7AF21AB324061A9CE005D0241C04073F72222AB3240E8F4FD135D0241C090295EC026AB3240D161777A580241C090A4C62627AB3240612A5B89580241C0C0BD31922AAB32403FC1922C590241C0AF4B5B032BAB324040FD1DD3580241C020D7EAD82CAB324058CCB14A560241C0700D3E372EAB3240E02ABA4E530241C0710D3E372EAB32408FFAD7C4520241C0C09969192EAB3240603FF063520241C0A1DE81B82DAB324081F50E03520241C0506175232DAB324071D0878F510241C030AA7E7F2CAB3240088CBDF6500241C0D0476DDD2BAB3240C810FDF64F0241C04F2390992BAB324040EC1FB34F0241C000EBF6A82BAB3240FF1173FA4E0241C020CEB2B72CAB324070DF42684E0241C020976E752DAB324049AD35C94C0241C060C9D0162FAB32402F17D5DB4C0241C090B124D12FAB3240582E06954C0241C02025086132AB3240E9F5119F4B0241C0B125CBC036AB324039DAC7564C0241C0D0208E1A38AB3240A132751F4C0241C0D0098C2F39AB32404FDA428D4B0241C040BEE5A03AAB32400FE0ABEB4A0241C070FA22973BAB3240D125E91B4A0241C040E715F93CAB324001F921E8480241C0F0BBCD8843AB3240C03DAC23460241C0DFE5024147AB324042006BC6430241C0100AFD655AAB324087D80C753A0241C0C1A209F85BAB324042AEC6D23A0241C0A0D90E1D6DAB32401986E4D13E0241C0C0F10FB17AAB3240D93334F9410241C0A0082E387EAB324039E2F3CA420241C0,-34.01842409,18.66881532
1992302,606,21.61716172,74.25742574,1.98019802,14.68646865,4.95049505,99.17491749,1.155115512,97.68976898,51.98019802,1.98019802,0.99009901,20.95709571,0106000020E6100000010000000103000000010000003300000030697B8432AB3240A7552EC6930241C0C1BD344A39AB324079C07C12950241C0B05F362F3EAB3240470C5C2D960241C0707020D343AB3240A9EFEC53970241C0A063ADFF45AB3240C74A949C970241C03FFF691C4AAB3240795201B8980241C0005302E64AAB324019A1282E990241C05F811F174DAB32402F74C1B3990241C03F6B370153AB32403040771C9B0241C0400E35D757AB32404F52EC3D9C0241C0112947875BAB3240CE48924D9D0241C02089B9D95CAB3240F7CD2DA29D0241C02088C2C75DAB3240C8606E859D0241C07FE8D98B6CAB324007E69D40A10241C020A2460574AB3240BFA6F9B6A20241C030B3D13E78AB32402882F886A30241C0EFA1C25A7AAB324021EEE931A40241C080F6AC107BAB3240D062BC88A40241C090BCCA4C7CAB3240FE3208D4A40241C04F6878DE86AB3240E1557858A70241C0C056B6A795AB32408837CA3EAB0241C0919D8350A6AB3240B8D7F510AF0241C0E1E38296A2AB32407F40490FB00241C0A0E8BB81A0AB3240DF26CEDDB00241C0F0229C289FAB324018E62F80B20241C080FF91566DAB3240B9620137BE0241C0D0E11B6357AB3240085C3651C30241C0D090B3E851AB3240B89A9B20BE0241C0C043E1254BAB3240AFBF36BFBA0241C000E7545847AB3240E1B1FDC9B70241C050979A1E43AB3240693C4190B30241C02016800C3EAB3240E067C5F8AF0241C0AF1F934D38AB324089F408ECAC0241C0D07B3D8832AB32404863ECCBAC0241C0E069AA822CAB3240011BB18BAC0241C0903246BE27AB324087AB270CAD0241C0013968C322AB324078020D3BAE0241C0005A70CF0BAB324048FCE7829D0241C0A0B64D9800AB324010658457950241C0701C01EE0FAB3240B8FAF968910241C010C191B711AB3240F117C6E5910241C0E006CF0D18AB32407F31686F900241C0C0D1828218AB3240FFD41B55900241C0D145558318AB32402845FB50900241C0E060627F1BAB3240E007EEA08F0241C08FB82CD826AB3240973C4973910241C0B0231DDE26AB3240F014F871910241C071052E1827AB32404152817C910241C0A0F70E7728AB3240A0DE2EBC910241C0FF7C360D32AB3240D09654AF930241C030697B8432AB3240A7552EC6930241C0,-34.02076528,18.66918249
